15	142398
15	336329
15	63104
15	194605
15	139441
15	109829
15	249838
15	315886
15	316962
15	74383
15	329269
15	55867
15	316952
15	180506
15	285379
15	180507
15	238762
15	76234
15	234252
15	258668
15	250334
15	261884
15	277462
15	203496
15	324822
15	165142
15	195052
15	260595
15	159197
15	157015
15	232082
15	254385
15	254386
15	271927
15	202048
15	249836
15	70075
15	196044
15	329276
15	276616
16	287158
16	334777
16	114542
16	262789
16	109768
16	339216
16	192650
16	287279
16	261891
16	143321
16	71407
16	196080
16	315701
16	115109
16	188768
16	252560
16	132450
16	169705
16	249523
16	253370
16	249533
16	144595
16	253372
16	297358
16	331138
16	229578
16	294495
17	278850
17	124097
17	84546
17	303100
17	285770
17	88939
17	303105
17	93541
17	113063
17	71085
17	189417
17	132568
17	93244
17	302582
17	332209
17	269647
17	313760
17	259714
17	189643
17	273009
17	108976
17	340542
17	93966
17	195611
17	77405
17	308673
17	110998
17	334518
17	311289
17	56725
17	112451
17	316214
17	107554
17	81170
17	137770
17	107555
17	241473
17	255692
17	147394
17	305956
17	261142
17	114856
17	117026
17	132814
17	347747
17	114491
17	70741
17	332719
17	270518
17	266744
17	112490
17	270889
17	325312
17	328451
17	271764
17	179472
17	98780
17	169830
17	94738
17	80989
17	64215
17	342740
17	332720
17	316760
17	58116
17	58117
17	341872
17	309456
17	95347
17	70421
17	287421
17	80991
17	231907
17	251356
17	84747
17	152787
17	103425
17	194277
17	320529
17	58165
17	154375
17	331537
17	79395
17	194666
17	165620
17	177144
17	147192
17	328374
17	249456
17	265903
17	265904
17	297838
17	207724
17	281996
17	269881
17	316769
17	317424
17	249461
17	344878
18	210617
18	290824
18	210618
18	103799
18	250409
18	314396
18	305774
18	117265
18	189209
18	196313
18	103845
18	90960
18	281820
18	322765
18	252988
18	136888
18	266227
18	192376
18	174516
18	183754
18	151255
18	342303
18	205036
18	330454
18	330455
18	146213
18	249977
18	255243
18	315395
18	180407
18	181151
18	206870
18	112130
18	90693
18	177642
18	114911
18	196179
18	322774
18	170665
18	160683
18	66920
18	104439
18	249400
18	142169
18	225484
18	113288
18	127427
18	276445
18	288847
18	337985
18	220390
18	336072
18	71526
18	104022
18	104295
18	139173
18	279282
18	252858
18	212208
18	266201
18	103517
18	264299
18	343862
18	245583
18	133467
18	224551
18	188961
18	336073
18	227652
18	333042
18	267819
18	336132
18	276112
18	263197
18	110274
18	224545
18	234842
18	180055
18	167996
18	290436
18	254523
18	290437
18	233483
18	212216
18	319835
18	197013
18	130966
18	114420
18	67622
18	104154
18	144921
18	103657
18	264928
18	310375
18	117473
19	298044
19	217988
19	207947
19	177345
19	255417
19	61767
19	225699
19	66525
19	247211
19	138750
19	313935
19	176369
19	93839
19	72169
19	132063
19	156391
19	140585
19	328938
19	229447
20	129799
20	193688
20	322476
20	93133
20	93134
20	189210
20	93135
20	90672
20	71710
20	190842
20	96977
20	98452
20	148030
20	148172
20	181147
20	223847
20	186107
20	190805
20	59615
20	189315
20	133493
20	133749
20	133750
20	127427
20	283274
20	252701
20	171217
20	249027
20	171218
20	192633
20	299070
20	171220
20	97875
20	305376
20	299073
20	188515
20	78045
20	340086
20	107766
20	181495
20	145721
20	71379
20	181498
20	181499
20	133755
20	64777
20	221428
20	68338
20	235911
20	338707
20	59483
20	63035
20	194177
20	80663
20	197538
20	56840
20	79862
20	277423
20	85805
20	89688
20	108263
20	102139
20	90666
20	76679
20	206046
20	144381
20	76680
20	145948
20	76765
20	206048
20	206049
20	341218
20	139550
20	324034
20	310641
20	310643
20	111089
20	91184
20	173674
20	91188
20	264830
20	227825
20	307960
20	259245
20	189921
20	163423
20	309348
20	173407
20	189348
20	78706
20	173410
20	333524
20	134944
20	125733
20	66436
20	133722
20	73476
20	184752
20	184754
20	116545
20	329933
20	90950
20	258025
20	262352
20	90951
20	186338
20	171717
20	227656
20	227839
20	129798
20	318328
20	322472
21	318374
21	317466
21	345884
21	132465
21	287423
21	179453
21	305363
21	292454
21	292851
21	264089
21	169874
21	103605
21	328359
21	144594
21	250632
21	278961
21	276307
21	219909
21	149478
22	264466
22	217497
22	158051
22	187897
22	107267
22	61217
22	114498
22	137654
22	91482
22	149645
22	163508
22	149646
22	197793
22	122204
22	201582
22	254963
22	335809
22	232894
22	251294
22	294600
22	123435
22	260403
22	248575
22	258787
22	221764
22	330864
22	262732
22	229455
22	61915
22	272764
22	261131
22	77616
22	115871
22	146835
22	193127
22	224426
22	101504
22	229459
22	171814
22	247786
22	140756
22	154391
22	235897
22	152902
22	152031
22	171919
22	84912
22	262734
22	272150
22	179442
22	128651
22	314251
22	281384
22	75069
22	322101
22	160012
22	166707
22	135587
22	151333
22	144335
22	195971
22	226635
22	286074
22	296236
22	137171
22	255479
22	262813
22	250498
22	58162
22	188644
22	241286
22	81403
22	252499
22	169487
22	142235
22	318322
22	216239
22	257960
23	325367
23	319984
23	318645
23	312099
23	333520
23	267751
23	208694
23	281599
23	246763
23	175181
23	287190
23	173743
23	236935
23	94622
23	260032
23	137365
23	88283
23	315545
23	228371
23	249545
23	232343
23	319961
23	167341
23	341003
23	321022
23	100379
23	71232
23	81172
23	230854
23	317946
23	139787
23	75064
23	317385
23	263659
23	190254
23	95855
23	274436
23	154602
23	204091
23	164727
23	253754
23	90712
23	86032
23	196514
23	260327
23	286757
23	304088
23	285629
23	97865
23	224350
23	165905
23	224732
23	172891
23	297706
23	313739
23	140377
23	244858
23	325323
23	110317
23	295429
23	123206
23	324870
23	114547
23	176596
23	189593
23	65350
23	93241
23	274423
23	256582
23	319457
23	315537
23	245949
23	60870
23	222375
24	261619
24	295350
24	214596
24	178647
24	171194
24	298892
24	316104
24	80227
24	288008
24	223362
24	143147
24	250668
24	309692
24	212730
24	295784
24	205332
24	282992
24	332312
24	205041
24	319420
24	230116
24	203175
24	171118
24	289665
24	217799
24	236871
24	292801
24	269109
24	55260
24	55967
24	57763
24	271247
24	167701
24	129341
24	236285
24	311127
24	309611
24	59445
24	240765
24	242048
24	205350
24	322156
24	271869
24	230339
25	109095
25	298359
25	298360
25	278059
25	189807
25	165933
25	303151
25	165934
25	109802
25	303152
25	258296
25	303153
25	303154
25	116880
25	196960
25	147811
25	258907
25	114931
25	157663
25	262212
25	250599
25	292816
25	307127
25	303155
25	321932
25	140743
25	303156
25	59843
25	303157
25	303158
25	303159
25	303160
25	117390
25	321940
25	143851
25	180042
25	250602
25	212921
25	312068
25	286094
25	108877
25	307132
25	330739
26	222917
26	264649
26	176324
27	271445
27	290652
27	317466
27	245101
27	284565
27	146481
27	190822
27	292454
27	136891
27	109063
27	185534
27	71950
27	321964
27	115032
27	181559
27	305794
27	215506
27	260286
27	250632
27	101384
27	199276
27	256120
27	275332
27	178454
27	61174
27	332390
27	169515
27	57929
27	81664
27	289571
27	287423
27	251982
27	281535
27	57164
27	264089
27	125439
27	159188
27	155613
27	278765
27	261233
27	207100
27	177211
27	337232
27	324067
27	300264
27	284535
27	250627
27	149478
28	180398
28	217035
28	336261
28	245005
28	246669
28	194118
28	314398
28	217598
28	293447
28	246535
28	170658
28	194339
28	142038
28	142849
28	127673
28	192674
28	96558
28	273581
28	60011
28	333572
28	276131
28	178692
28	289002
28	333573
28	315149
28	332554
28	212252
28	333576
28	290350
28	326926
28	140090
28	289683
28	234081
28	265186
28	84505
28	67995
28	106668
28	63871
28	56729
28	327504
28	114390
28	187620
28	91586
28	340888
28	239637
28	189822
28	172767
28	136096
28	205605
28	57194
28	332993
28	105797
28	248182
28	57590
28	274133
28	56194
28	142713
28	71042
28	313603
28	331111
28	340979
28	216315
28	169553
28	348497
28	188124
28	144247
28	176773
28	276083
28	230209
28	321991
28	257761
28	273992
28	69253
28	287688
28	144648
28	128576
28	309799
28	254572
28	236227
28	143883
28	180418
28	138508
28	220545
28	331428
28	86175
28	84807
28	326014
28	72703
28	188133
28	71886
28	315137
28	315662
28	279707
28	276157
28	231797
29	254650
29	253156
29	252044
29	63308
29	138252
29	308105
29	289964
29	272018
29	109797
29	196058
29	335230
29	331966
29	112861
29	106466
29	139644
29	145446
29	148368
29	144131
29	296061
29	253160
29	253715
29	315069
29	262990
29	293238
29	282008
29	259584
29	63314
29	258408
29	263619
29	252723
29	337786
29	118868
29	112568
29	139645
29	311046
29	144053
29	112571
29	167788
29	250603
29	277876
29	277877
29	250605
29	252187
29	277881
29	254034
29	330882
29	230884
29	190193
29	258775
29	197134
29	123044
29	112572
29	197135
29	197136
29	139079
29	167789
29	142123
29	142067
29	111928
29	310176
29	138937
29	139652
29	319519
29	293465
29	140419
29	143481
29	148806
29	115514
29	111364
29	329751
29	290363
29	258778
29	197137
29	193998
29	250946
29	258782
29	236854
29	290794
29	282160
29	195490
29	301622
29	339085
29	244906
29	307289
29	149504
29	110454
29	279708
29	311977
29	339144
29	323594
29	308331
29	195495
29	318742
29	195496
29	259333
29	278075
29	195497
29	259334
29	195499
29	260304
29	111240
29	277384
29	114933
29	308334
29	291987
29	243329
29	155900
29	257310
29	333580
29	114540
29	275224
29	320939
29	117389
29	141211
29	138643
29	259552
29	121724
29	327979
29	109679
29	109139
29	330179
29	330180
29	264602
29	314958
29	315995
29	314959
29	262910
29	308344
29	308345
29	308346
29	335951
29	139760
29	193555
29	139816
29	195980
29	139251
29	293065
29	102460
29	138268
29	324729
29	114350
29	123767
29	196333
29	139718
29	119440
29	282125
29	322228
29	195981
29	288767
29	251724
29	261170
29	213011
29	253149
29	312153
29	138456
29	290518
29	290519
29	196054
29	290520
29	321330
29	290521
29	139467
29	290522
29	263991
29	116885
29	139941
29	296751
29	194748
29	253151
29	253152
29	275250
29	184215
30	86733
30	60579
30	319417
30	109413
30	310205
30	190012
30	199626
30	83483
30	241833
30	134457
30	207421
30	234778
30	336870
30	337823
30	210803
30	194157
30	156981
30	279768
30	317154
30	292632
30	274825
30	108929
30	337986
30	332586
30	181761
30	337988
30	83356
30	196515
30	181473
30	185414
30	187633
30	84016
30	240376
30	323206
30	254689
30	276210
30	203507
30	253308
30	120882
30	252032
30	118217
30	234476
30	239765
30	292738
30	108546
30	152466
30	91680
30	150519
30	134724
30	190940
30	128808
30	250195
30	313282
30	258837
30	257692
31	259457
31	85647
31	201405
31	203546
31	66279
31	78844
31	232549
31	151001
31	78371
31	113514
31	191523
31	184275
31	143346
31	114433
31	82775
31	325234
31	167436
31	134441
31	269198
31	169320
31	55228
31	55229
31	127397
31	179071
31	82961
31	194033
31	82655
31	345536
31	225781
31	268493
31	56857
31	315615
31	288479
31	234484
31	311878
31	171194
31	146470
31	340407
31	181325
31	174404
31	167614
31	129075
31	105312
31	90881
31	154981
31	228810
31	191796
31	134600
31	252396
31	282351
31	243153
31	180247
31	302268
31	168216
31	91800
31	274248
31	213169
31	85287
31	240025
32	328011
32	345201
32	281509
32	161575
32	264157
32	195048
32	76899
32	248644
32	125954
32	333438
32	307050
32	184614
32	264159
32	239579
32	96357
32	264161
32	160955
32	156136
32	300399
32	277437
32	341825
32	178899
32	117661
32	199033
32	220296
32	111758
32	169813
32	75065
32	324002
32	160963
32	287872
32	107861
32	148541
32	309923
32	342173
32	257800
32	306032
32	199042
32	235948
32	292686
32	91406
32	202767
32	96718
32	252937
32	91674
32	234459
32	111201
32	143530
32	110343
32	340092
32	161974
32	157520
32	166672
32	138139
32	315523
32	254976
32	242972
32	215833
32	295768
32	271179
32	277457
32	63052
32	258725
32	91873
32	325362
32	136273
32	254607
32	212231
32	79260
32	345680
32	133107
32	128177
32	149265
32	166681
32	227746
32	255273
32	219790
32	250034
32	257592
32	169688
32	249671
32	285371
32	291695
32	297211
32	344634
32	165480
32	273128
32	327885
32	248079
32	237163
32	56745
32	56746
32	177653
32	167930
32	269059
32	84755
32	83970
32	230146
32	253596
32	206258
32	265368
32	283289
32	113774
32	112205
32	86454
32	134651
32	258011
32	182585
32	148010
32	130068
32	113569
32	218750
32	306601
32	219899
32	318894
32	345956
32	115774
32	79414
32	115881
32	305483
32	113022
32	272686
32	263252
32	86551
32	331276
32	274545
32	318364
32	325034
32	252488
32	196557
32	325036
32	188643
32	246722
32	79074
32	167424
32	266387
32	338770
32	184613
32	174780
32	342151
32	318368
32	167835
32	59702
32	155565
32	300490
33	118045
33	121029
33	265801
33	122945
33	118393
33	268344
33	266039
33	153961
33	117792
33	273236
33	151062
33	342801
34	163567
34	89422
34	323831
34	221941
34	215168
34	102538
34	168635
34	156489
34	168636
34	156491
34	169808
34	111295
34	84539
34	96237
34	329628
34	278322
34	209541
34	344708
34	121680
34	198523
34	211752
34	167709
34	219678
34	269320
34	218416
34	69416
34	100383
34	226920
34	294571
34	240716
34	302102
34	254826
34	212052
34	257287
34	63457
34	242525
34	99651
34	81778
34	337809
34	231304
34	65889
34	88501
34	337744
34	323856
34	244393
34	201693
34	263190
34	227285
34	308133
34	155933
34	129522
34	71678
34	63604
34	260493
34	260494
34	134746
34	103656
34	265814
34	57329
34	312093
34	294924
34	225274
34	230927
34	162615
34	137585
34	143268
34	327225
34	157766
34	316439
34	55341
34	264524
34	138306
34	74075
34	63514
34	237674
34	84140
34	298067
34	337774
34	313458
34	109252
34	313459
34	60133
34	78431
34	303883
34	278188
34	122718
34	79739
34	178192
34	187846
34	73330
34	236463
34	278298
34	329612
34	221072
34	59603
34	250952
34	281550
34	302142
34	206950
34	69601
34	138823
34	264658
34	209528
34	186339
34	146614
34	346899
34	200972
34	67744
34	111916
34	288524
35	262683
35	112137
35	230605
35	88600
35	109796
35	339349
35	69679
35	331584
35	55386
35	261567
35	322876
35	68756
35	252986
35	110456
35	55388
35	140431
35	138913
35	147403
35	218972
35	297214
35	239843
35	264226
35	195222
35	254208
35	254209
35	123865
35	179796
35	143371
35	144133
35	173489
35	107487
35	201196
35	93444
35	282668
35	143372
35	139705
35	319522
35	191680
35	64778
35	159587
35	347005
35	257508
35	230214
35	260371
35	191682
35	89658
35	64289
35	64290
35	109187
35	328565
35	294990
35	108522
35	321722
35	321723
36	335823
36	318707
36	57530
36	177315
36	191029
36	85938
36	68436
36	324513
36	90800
36	219309
36	165871
36	165368
36	309691
36	266756
36	137755
36	79851
36	249509
36	329718
36	274814
36	258163
36	90804
36	253365
36	66131
36	233092
36	65669
36	190063
36	310312
36	109961
36	179239
36	63565
36	162649
36	95291
36	117647
36	205799
36	201272
36	259531
36	284194
36	58987
36	83301
36	285262
36	281691
36	191221
36	62813
36	88080
36	167815
36	88634
36	179847
36	92143
36	323653
36	142079
36	113919
36	305404
36	214358
36	278506
36	217011
36	257113
36	100811
36	314503
36	240225
36	190635
36	262701
36	325111
36	101610
36	248956
36	156418
36	341650
36	103656
36	155750
36	284211
36	284013
36	113752
36	56027
36	210749
36	56028
36	145970
37	261619
37	182422
37	180878
37	261013
37	178647
37	316023
37	110241
37	288008
37	80860
37	130826
37	130827
37	68373
37	211487
37	278139
37	178649
37	300158
37	284378
37	232200
37	334291
37	127986
37	110244
37	205097
37	59457
37	173150
37	106515
37	197837
37	100754
37	322161
37	223673
37	336326
37	78623
37	60365
37	165176
37	216719
37	299557
37	217384
37	316073
37	263212
37	219508
37	91797
37	144388
37	173161
37	69051
37	81800
37	131459
37	217271
37	223136
37	156226
37	65401
37	65402
37	117250
37	165183
37	147882
37	131294
37	286360
37	342992
37	306820
37	254665
37	266117
37	254459
37	281215
37	230339
38	233350
38	259264
38	142364
38	199588
38	257962
38	194766
38	325654
38	325655
38	326797
38	249310
38	114160
38	78916
38	265023
38	216113
38	260052
38	199285
38	128642
38	196030
38	298035
38	283059
38	325659
38	265559
38	101723
38	114163
38	114164
38	199360
38	108228
38	340039
38	76047
38	164539
38	265030
38	190326
38	200156
38	110263
38	224050
38	317089
38	123906
38	193735
38	226174
38	194676
38	147354
38	194679
38	63993
38	275665
38	253841
38	263923
38	234998
38	331318
38	274912
38	274913
38	146676
38	335046
38	329339
38	120883
38	335048
38	197573
38	115636
38	117724
38	197575
38	113846
38	189007
38	194680
38	194333
38	175594
38	194683
38	115637
38	128294
38	274737
38	331247
38	253925
38	284338
38	123464
38	195496
38	257446
38	113849
38	113850
38	186360
38	109467
38	113852
38	115501
38	252267
38	245689
38	204898
38	203084
38	218368
38	298404
38	339476
38	72316
38	114372
38	154773
38	121546
38	144098
38	166776
38	256916
38	295576
38	274936
38	256522
38	172259
38	287680
38	274940
38	144932
38	218588
38	287683
38	261520
38	231121
38	116783
38	273111
38	230085
38	180275
38	270347
38	261521
38	303892
38	110680
38	143141
38	325639
38	326788
38	166787
38	141180
38	111508
38	254818
38	325643
38	274401
38	274402
38	288353
38	201095
38	204808
38	280001
39	217937
39	252360
39	198882
39	159047
39	120236
39	206281
39	307460
39	329799
39	156748
39	264011
39	142189
39	213123
39	250598
39	115862
39	270780
39	155586
39	267511
39	203736
39	311970
39	134741
39	270416
39	77417
39	97009
39	106037
39	106941
39	260245
39	109951
39	123699
39	68680
39	293622
39	143754
39	84504
39	272951
39	109970
39	220222
39	311228
39	64196
39	144524
39	304758
39	274452
39	85378
39	74336
39	213693
39	270346
39	230155
39	271856
40	261876
40	251030
40	285388
40	68911
40	338104
40	261247
40	347326
40	256733
40	93869
40	156735
40	93331
40	124168
40	331453
40	115114
40	286399
40	251274
40	206793
40	68647
40	256705
41	184729
41	104744
41	293462
41	75046
41	72670
41	259541
41	109469
41	259542
41	194242
41	259543
41	119829
41	149454
41	114916
41	321537
41	74285
41	250745
41	257188
41	294198
41	216688
41	101406
41	294199
41	312284
41	216384
41	233996
41	120908
41	272321
41	255416
41	330876
41	87298
41	242885
41	221819
41	148118
41	221158
41	345114
41	160633
41	73246
41	162125
41	59973
41	90206
41	197189
41	166300
41	82591
41	250572
41	294189
41	260922
41	261289
41	294192
41	301205
41	294193
41	284560
41	270708
41	239304
41	326576
42	74687
42	184906
42	307945
42	83657
42	115121
42	185174
42	107484
42	201717
42	202861
42	202862
42	208659
42	187233
42	65269
42	209232
42	113652
42	157108
42	84355
42	80755
42	100376
42	309693
42	84478
42	109494
42	94782
42	139678
42	57310
42	95001
42	285551
42	203681
42	188228
42	188230
42	324040
42	58191
42	92458
42	171277
42	148875
42	281188
42	140519
42	110540
42	84490
42	275816
42	217679
42	242611
42	81779
42	242612
42	244388
42	57324
42	218469
42	282536
42	57325
42	189124
42	157176
42	324480
42	242384
42	180762
42	340240
42	87664
42	306180
42	174117
42	88869
42	176721
43	138186
43	63071
43	286715
43	252491
43	187331
43	338325
43	162738
43	292494
43	233737
43	218764
43	214907
43	328355
43	277280
43	299187
43	286721
43	143338
43	250366
43	210789
43	330848
43	137392
43	336517
43	315281
43	139880
43	259965
43	280905
43	287422
43	234780
43	81484
43	292446
43	186970
43	333465
43	71667
43	248842
43	327115
43	89182
43	176467
43	111527
43	255279
43	219782
43	218763
43	86573
43	276632
44	342407
44	139013
44	75763
44	196059
44	209169
44	88694
44	70783
44	126304
44	141160
44	201396
44	64053
44	294198
44	294191
44	322348
44	240374
45	199790
45	113652
45	205734
45	87383
45	57241
45	55478
45	55469
45	55458
45	143308
45	249029
45	238948
45	173481
45	237822
45	97206
45	73353
45	133991
45	203809
45	205755
45	214576
45	255161
45	78608
45	255162
45	282202
45	255163
45	276985
46	323844
46	157700
46	109252
46	122115
46	303883
46	142102
46	162615
46	85537
46	233107
46	257287
46	167856
46	73323
46	143268
46	73330
46	96237
46	122479
46	278298
46	249511
46	318605
46	329628
46	80598
46	337809
46	117870
46	206792
46	80895
46	59593
46	268645
46	65889
46	313349
46	218098
46	323856
46	306047
46	263190
46	69601
46	308133
46	231217
46	269320
46	71678
46	178186
46	346899
46	103656
46	265814
46	277742
46	97439
46	111916
47	153509
47	80857
47	298893
47	80859
47	309621
47	288011
47	181349
47	175027
47	237936
47	266844
47	200124
47	312830
47	315919
47	341604
47	322152
47	325267
47	236136
47	255080
47	57309
47	304544
47	207256
47	247649
47	207257
47	290503
47	259346
47	75873
47	63736
47	259453
47	103921
47	113026
47	154659
47	145689
47	201902
47	306486
47	197837
47	304763
47	108741
47	336321
47	237972
47	197057
47	194519
47	231330
47	281052
47	217383
47	296207
47	135661
47	132392
47	227798
47	190073
47	312086
47	100762
47	194091
47	103806
47	192080
47	71136
47	284905
47	160716
47	281466
47	266175
47	327383
47	63184
47	334332
47	123721
47	137688
47	147882
47	261027
47	106894
47	254665
47	298589
48	143675
48	117215
48	264538
48	196497
48	179120
48	196498
48	143171
48	70425
48	272856
48	117218
48	137678
48	195768
48	109425
48	144752
48	199511
48	114320
48	110030
48	114766
48	69015
48	283144
48	71791
48	293240
48	195665
48	112486
48	243167
48	260664
48	113598
48	69934
48	264048
48	223053
48	144985
48	277397
48	148181
48	69563
48	113628
48	330509
48	138551
48	142861
48	261242
48	108611
48	108782
48	195814
48	143743
48	194984
48	262960
48	194985
48	195472
48	141197
48	70330
48	137847
48	148568
48	233267
48	253060
48	320686
48	208170
48	297360
48	116273
48	317162
48	322346
48	252621
48	272875
48	107753
48	124609
48	93427
48	233455
48	107548
48	114684
48	142876
48	194589
48	142141
48	71702
48	109925
48	333056
